DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;OFFERED_CAPACITY_PRICE_[EUR/MW];OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;SETTLEMENTCAPACITY_PRICE_[EUR/MW];NOTE
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;10;10;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;10;10;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;9;9;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;6;6;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;4;4;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;3;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,00;12;12;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,01;2;2;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,04;15;15;CZ;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,20;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,25;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,25;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,25;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,40;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,40;5;5;CZ;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,50;21;21;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,56;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,76;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;0,96;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;2;2;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DK;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;20;20;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;4;4;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;2;2;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;3;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,16;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,32;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,50;6;6;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,52;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,56;18;18;CZ;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,72;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;1,92;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,00;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,00;10;10;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,00;2;2;CH;78,42;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,00;14;14;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,04;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,08;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,12;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,12;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,16;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,20;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,24;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,28;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,28;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,32;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,36;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,40;3;3;CZ;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,40;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,44;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,48;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,48;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,50;2;2;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,68;8;8;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,68;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;2,88;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,00;10;10;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,00;10;10;NL;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,00;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,04;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,06;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,06;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,10;20;20;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,24;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,33;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,44;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,51;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,60;5;5;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,62;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,64;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,67;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,82;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;3,84;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,00;1;1;NL;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,00;5;5;CZ;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,00;3;3;CZ;24,00;INDIVISIBLE
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,00;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,00;23;23;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,00;5;5;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,00;8;8;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,20;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,40;5;5;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,40;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,52;8;8;CZ;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,60;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,76;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,80;1;1;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;4,96;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,00;7;7;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,00;4;4;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,00;7;7;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,00;10;10;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,00;2;2;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,00;9;9;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,00;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,00;2;2;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,16;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,23;2;2;NL;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,36;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,55;3;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,56;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,72;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;5,92;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;6,00;4;4;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;6,12;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;6,32;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;6,50;20;20;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;6,52;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;6,68;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;6,80;5;5;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;6,88;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,00;3;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,08;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,20;5;5;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,20;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,20;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,28;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,29;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,34;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,38;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,44;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,46;12;12;NL;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,47;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,47;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,57;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,60;2;2;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,61;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,64;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,66;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,75;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,75;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,84;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,84;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,89;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;7,93;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,00;1;1;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,00;2;2;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,03;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,03;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,12;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,17;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,21;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,30;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,30;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,40;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,40;4;4;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,44;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,49;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,58;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,58;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,67;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,72;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,76;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,86;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,86;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,95;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;8,99;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;9,20;4;4;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;9,22;3;3;NL;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;9,33;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;9,33;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;2;2;CH;78,42;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;1;1;CH;78,42;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;3;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;8;8;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;3;3;NL;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;8;8;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;7;7;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;34;34;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,00;4;4;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,26;2;2;NL;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,40;5;5;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;10,80;5;5;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;11,00;14;14;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;11,20;2;2;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;11,25;1;1;NL;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;11,66;7;7;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;12,36;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;12,40;2;2;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;12,50;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;12,50;8;8;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;12,50;8;8;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;13,33;7;7;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;13,40;1;1;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;13,60;4;4;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;13,90;15;15;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;14,00;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;14,99;7;7;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;15,00;8;8;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;15,00;8;8;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;15,00;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;15,40;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;15,60;10;10;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;15,80;10;10;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;15,90;10;10;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;16,00;2;2;CZ;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;16,05;5;5;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;16,10;9;9;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;16,30;9;9;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;16,30;3;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;16,60;8;8;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;16,90;7;7;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;17,10;3;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;17,20;2;2;AT;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;17,30;7;7;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;17,40;3;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;17,70;7;3;DE;17,70;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;17,92;5;5;AT;24,00;INDIVISIBLE
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;20,00;3;3;CH;78,42;INDIVISIBLE
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;23,00;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;23,20;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;23,40;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;23,60;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;23,80;7;7;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;24,00;7;4;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;24,00;6;6;FR;24,00;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;31,61;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;40,00;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;40,88;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;41,76;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;42,00;2;2;CH;78,42;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;42,64;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;43,52;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;44,40;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;45,28;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;46,16;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;47,04;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;47,92;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;48,80;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;49,68;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;50,56;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;51,44;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;52,32;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;52,80;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;53,20;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;54,08;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;54,96;1;1;BE;54,96;
01/03/2025;01/03/2025;FCR;NEGPOS_04_08;78,42;11;11;CH;78,42;INDIVISIBLE
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;2;2;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;NL;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;NL;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;NL;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;2;2;FR;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;3;3;FR;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;62;62;FR;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;BE;42,28;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;BE;42,28;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;BE;42,28;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;BE;42,28;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;BE;42,28;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;10;10;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;10;10;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;9;9;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;4;4;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;6;6;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;5;5;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;1;1;DE;30,68;
01/03/2025;01/03/2025;FCR;NEGPOS_08_12;0,00;8;8;DE;30,68;
